_id,Year,MUNO,forest_name,Product_Type,Spp_Group1,Spp_Group3,Volume
9699,1999,930,Romeo Malette (930),Sawmill,Spruce,SPF,229977.9063
9700,1999,930,Romeo Malette (930),Sawmill,Balsam Fir,SPF,7526.297852
9701,1999,930,Romeo Malette (930),Sawmill,Other Softwood,Other Softwood,1662.759033
9702,1999,930,Romeo Malette (930),Sawmill,White Birch,Poplar/Birch,50.47100067
9703,1999,930,Romeo Malette (930),Sawmill,Poplar,Poplar/Birch,31.50099945
9704,1999,930,Romeo Malette (930),Sawmill,White Pine,Red/White Pine,126.6620026
9705,1999,930,Romeo Malette (930),Veneer,White Birch,Poplar/Birch,114.9059982
9706,1999,930,Romeo Malette (930),Veneer,Poplar,Poplar/Birch,13584.23145
9707,1999,966,Pic (966),Composite,Poplar,Poplar/Birch,76438.07813
9708,1999,966,Pic (966),Fuelwood,Other Softwood,Other Softwood,57.71699905
9709,1999,966,Pic (966),Fuelwood,White Birch,Poplar/Birch,1426.014038
9710,1999,966,Pic (966),Fuelwood,Poplar,Poplar/Birch,17.83600044
9711,1999,966,Pic (966),Other,Jack Pine,SPF,13.16300011
9712,1999,966,Pic (966),Other,Spruce,SPF,229.1860046
9713,1999,966,Pic (966),Other,Balsam Fir,SPF,2.717000008
9714,1999,966,Pic (966),Other,Other Softwood,Other Softwood,47.14500046
9715,1999,966,Pic (966),Other,White Birch,Poplar/Birch,662.7949829
9716,1999,966,Pic (966),Other,Poplar,Poplar/Birch,2603.283936
9717,1999,966,Pic (966),Paper,Spruce,SPF,30551.01367
9718,1999,966,Pic (966),Pulp,Jack Pine,SPF,4435.10498
9719,1999,966,Pic (966),Pulp,Spruce,SPF,17663.45703
9720,1999,966,Pic (966),Pulp,Balsam Fir,SPF,172.9929962
9721,1999,966,Pic (966),Pulp,Other Softwood,Other Softwood,325.230011
9722,1999,966,Pic (966),Pulp,Poplar,Poplar/Birch,11933.43164
9723,1999,966,Pic (966),Sawmill,Jack Pine,SPF,93147.6875
9724,1999,966,Pic (966),Sawmill,Spruce,SPF,431632.2813
9725,1999,966,Pic (966),Sawmill,Balsam Fir,SPF,1844.802979
9726,1999,966,Pic (966),Sawmill,Other Softwood,Other Softwood,2777.444092
9727,1999,966,Pic (966),Sawmill,Other Softwood,Other Softwood,0.017999999
9728,1999,966,Pic (966),Sawmill,White Birch,Poplar/Birch,8.708000183
9729,1999,966,Pic (966),Sawmill,Poplar,Poplar/Birch,0.159999996
9730,1999,966,Pic (966),Veneer,White Birch,Poplar/Birch,201.0399933
9731,1999,966,Pic (966),Veneer,Poplar,Poplar/Birch,33608.19531
9732,2000,35,Black Spruce (035),Composite,White Birch,Poplar/Birch,4407.163086
9733,2000,35,Black Spruce (035),Composite,Poplar,Poplar/Birch,393.0320129
9734,2000,35,Black Spruce (035),Fuelwood,White Birch,Poplar/Birch,320.3049927
9735,2000,35,Black Spruce (035),Fuelwood,Poplar,Poplar/Birch,4.522999763
9736,2000,35,Black Spruce (035),Other,Jack Pine,SPF,87.78900146
9737,2000,35,Black Spruce (035),Other,Spruce,SPF,37.93899918
9738,2000,35,Black Spruce (035),Other,White Birch,Poplar/Birch,4.403999805
9739,2000,35,Black Spruce (035),Other,Poplar,Poplar/Birch,1.851999998
9740,2000,35,Black Spruce (035),Paper,Jack Pine,SPF,15982.08203
9741,2000,35,Black Spruce (035),Paper,Spruce,SPF,163055.7813
9742,2000,35,Black Spruce (035),Paper,Balsam Fir,SPF,16985.21484
9743,2000,35,Black Spruce (035),Paper,Other Softwood,Other Softwood,215.5650024
9744,2000,35,Black Spruce (035),Paper,Poplar,Poplar/Birch,13529.16113
9745,2000,35,Black Spruce (035),Pulp,Jack Pine,SPF,86160.69531
9746,2000,35,Black Spruce (035),Pulp,Spruce,SPF,85833.61719
9747,2000,35,Black Spruce (035),Pulp,Balsam Fir,SPF,32044.83594
9748,2000,35,Black Spruce (035),Pulp,Other Softwood,Other Softwood,619.9920044
9749,2000,35,Black Spruce (035),Pulp,Other Softwood,Other Softwood,189.7100067
9750,2000,35,Black Spruce (035),Pulp,White Birch,Poplar/Birch,1433.832031
9751,2000,35,Black Spruce (035),Pulp,Poplar,Poplar/Birch,123054.1719
9752,2000,35,Black Spruce (035),Sawmill,Jack Pine,SPF,326899.3125
9753,2000,35,Black Spruce (035),Sawmill,Spruce,SPF,167123.2813
9754,2000,35,Black Spruce (035),Sawmill,Balsam Fir,SPF,8533.413086
9755,2000,35,Black Spruce (035),Sawmill,Other Softwood,Other Softwood,608.9849854
9756,2000,35,Black Spruce (035),Sawmill,Other Softwood,Other Softwood,1565.526001
9757,2000,35,Black Spruce (035),Sawmill,White Birch,Poplar/Birch,7332.730957
9758,2000,35,Black Spruce (035),Sawmill,Poplar,Poplar/Birch,39840.75391
9759,2000,35,Black Spruce (035),Veneer,White Birch,Poplar/Birch,2554.055908
9760,2000,35,Black Spruce (035),Veneer,Poplar,Poplar/Birch,6317.955078
9761,2000,60,White River (060),Composite,White Birch,Poplar/Birch,3324.853027
9762,2000,60,White River (060),Composite,Poplar,Poplar/Birch,101065.4219
9763,2000,60,White River (060),Fuelwood,White Birch,Poplar/Birch,296.8160095
9764,2000,60,White River (060),Paper,Spruce,SPF,4505.708984
9765,2000,60,White River (060),Paper,Balsam Fir,SPF,153.6239929
9766,2000,60,White River (060),Pulp,Jack Pine,SPF,66563.46875
9767,2000,60,White River (060),Pulp,Spruce,SPF,18834.29102
9768,2000,60,White River (060),Pulp,Balsam Fir,SPF,1607.363037
9769,2000,60,White River (060),Pulp,Poplar,Poplar/Birch,36838.25
9770,2000,60,White River (060),Sawmill,Jack Pine,SPF,247977.5
9771,2000,60,White River (060),Sawmill,Spruce,SPF,146797.2813
9772,2000,60,White River (060),Sawmill,Balsam Fir,SPF,11049.56836
9773,2000,60,White River (060),Sawmill,Poplar,Poplar/Birch,505.3670044
9774,2000,60,White River (060),Veneer,Poplar,Poplar/Birch,24009.86133
9775,2000,110,Abitibi River (110),Composite,White Birch,Poplar/Birch,225.6139984
9776,2000,110,Abitibi River (110),Composite,Poplar,Poplar/Birch,227771.6094
9777,2000,110,Abitibi River (110),Fuelwood,White Birch,Poplar/Birch,693.0109863
9778,2000,110,Abitibi River (110),Other,Jack Pine,SPF,4.051000118
9779,2000,110,Abitibi River (110),Other,Spruce,SPF,1253.787964
9780,2000,110,Abitibi River (110),Other,Balsam Fir,SPF,26.33300018
9781,2000,110,Abitibi River (110),Other,White Birch,Poplar/Birch,76.30000305
9782,2000,110,Abitibi River (110),Other,Poplar,Poplar/Birch,12.60599995
9783,2000,110,Abitibi River (110),Paper,Jack Pine,SPF,19051.17773
9784,2000,110,Abitibi River (110),Paper,Spruce,SPF,130993.5547
9785,2000,110,Abitibi River (110),Paper,Balsam Fir,SPF,31097.51172
9786,2000,110,Abitibi River (110),Pulp,Jack Pine,SPF,2427.292969
9787,2000,110,Abitibi River (110),Pulp,Spruce,SPF,5507.723145
9788,2000,110,Abitibi River (110),Pulp,Balsam Fir,SPF,826.5209961
9789,2000,110,Abitibi River (110),Pulp,White Birch,Poplar/Birch,189.0809937
9790,2000,110,Abitibi River (110),Sawmill,Jack Pine,SPF,104970.8047
9791,2000,110,Abitibi River (110),Sawmill,Spruce,SPF,652442.4375
9792,2000,110,Abitibi River (110),Sawmill,Balsam Fir,SPF,41872.60938
9793,2000,110,Abitibi River (110),Sawmill,Other Softwood,Other Softwood,159.3209991
9794,2000,110,Abitibi River (110),Sawmill,Other Softwood,Other Softwood,280.0150146
9795,2000,110,Abitibi River (110),Sawmill,White Birch,Poplar/Birch,160.4299927
9796,2000,110,Abitibi River (110),Sawmill,Poplar,Poplar/Birch,217.1040039
9797,2000,110,Abitibi River (110),Sawmill,White Pine,Red/White Pine,827.1810303
9798,2000,110,Abitibi River (110),Sawmill,White Pine,Red/White Pine,17.62400055
9799,2000,110,Abitibi River (110),Veneer,White Birch,Poplar/Birch,160.3829956
9800,2000,110,Abitibi River (110),Veneer,Poplar,Poplar/Birch,42984.19141
9801,2000,120,Trout Lake (120),Composite,Poplar,Poplar/Birch,16.25
9802,2000,120,Trout Lake (120),Fuelwood,White Birch,Poplar/Birch,39.09000015
9803,2000,120,Trout Lake (120),Paper,Jack Pine,SPF,9269.313477
9804,2000,120,Trout Lake (120),Paper,Spruce,SPF,93801.94531
9805,2000,120,Trout Lake (120),Paper,Balsam Fir,SPF,546.9879761
9806,2000,120,Trout Lake (120),Paper,Other Softwood,Other Softwood,27.61000061
9807,2000,120,Trout Lake (120),Paper,Poplar,Poplar/Birch,84153.54688
9808,2000,120,Trout Lake (120),Pulp,Jack Pine,SPF,9189.999023
9809,2000,120,Trout Lake (120),Pulp,Spruce,SPF,23571.52734
9810,2000,120,Trout Lake (120),Pulp,Balsam Fir,SPF,1017.401978
9811,2000,120,Trout Lake (120),Pulp,Other Softwood,Other Softwood,55.21500015
9812,2000,120,Trout Lake (120),Sawmill,Jack Pine,SPF,89003.53125
9813,2000,120,Trout Lake (120),Sawmill,Spruce,SPF,461686.0938
9814,2000,120,Trout Lake (120),Sawmill,Balsam Fir,SPF,1021.012024
9815,2000,120,Trout Lake (120),Sawmill,Other Softwood,Other Softwood,56.82300186
9816,2000,130,Wabigoon (130),Paper,Jack Pine,SPF,66028.66406
9817,2000,130,Wabigoon (130),Paper,Spruce,SPF,93481.23438
9818,2000,130,Wabigoon (130),Paper,Balsam Fir,SPF,6890.849121
9819,2000,130,Wabigoon (130),Paper,Other Softwood,Other Softwood,328.0639954
9820,2000,130,Wabigoon (130),Paper,Poplar,Poplar/Birch,112398.1641
9821,2000,130,Wabigoon (130),Pulp,Jack Pine,SPF,111898.7656
9822,2000,130,Wabigoon (130),Pulp,Spruce,SPF,112695.8203
9823,2000,130,Wabigoon (130),Pulp,Balsam Fir,SPF,13280.94531
9824,2000,130,Wabigoon (130),Pulp,Other Softwood,Other Softwood,652.375
9825,2000,130,Wabigoon (130),Sawmill,Jack Pine,SPF,125875.1641
9826,2000,130,Wabigoon (130),Sawmill,Spruce,SPF,99300.92188
9827,2000,130,Wabigoon (130),Sawmill,Balsam Fir,SPF,11739.57227
9828,2000,130,Wabigoon (130),Sawmill,Other Softwood,Other Softwood,641.1680298
9829,2000,130,Wabigoon (130),Sawmill,Other Softwood,Other Softwood,41.06600189
9830,2000,140,Mazinaw-Lanark (140),Composite,Spruce,SPF,31.47699928
9831,2000,140,Mazinaw-Lanark (140),Composite,Balsam Fir,SPF,26.11000061
9832,2000,140,Mazinaw-Lanark (140),Composite,Other Softwood,Other Softwood,98.3219986
9833,2000,140,Mazinaw-Lanark (140),Composite,Other Softwood,Other Softwood,11.58199978
9834,2000,140,Mazinaw-Lanark (140),Composite,Maple,Hardwood,3.441999912
9835,2000,140,Mazinaw-Lanark (140),Composite,Oak,Hardwood,0.093000002
9836,2000,140,Mazinaw-Lanark (140),Composite,Other Hardwood,Hardwood,0.651000023
9837,2000,140,Mazinaw-Lanark (140),Composite,Other Hardwood,Hardwood,0.465000004
9838,2000,140,Mazinaw-Lanark (140),Composite,White Birch,Poplar/Birch,3.177000046
9839,2000,140,Mazinaw-Lanark (140),Composite,Poplar,Poplar/Birch,205.6679993
9840,2000,140,Mazinaw-Lanark (140),Composite,White Pine,Red/White Pine,401.2369995
9841,2000,140,Mazinaw-Lanark (140),Composite,Red Pine,Red/White Pine,41.94300079
9842,2000,140,Mazinaw-Lanark (140),Fuelwood,Other Softwood,Other Softwood,3.417000055
9843,2000,140,Mazinaw-Lanark (140),Fuelwood,Maple,Hardwood,2972.475098
9844,2000,140,Mazinaw-Lanark (140),Fuelwood,Oak,Hardwood,23.06299973
9845,2000,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,58.15299988
9846,2000,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,41.47100067
9847,2000,140,Mazinaw-Lanark (140),Paper,Maple,Hardwood,6946.140137
9848,2000,140,Mazinaw-Lanark (140),Paper,Oak,Hardwood,1096.008057
9849,2000,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,1418.765015
9850,2000,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,835.2329712
9851,2000,140,Mazinaw-Lanark (140),Paper,White Birch,Poplar/Birch,415.821991
9852,2000,140,Mazinaw-Lanark (140),Paper,Poplar,Poplar/Birch,2044.612061
9853,2000,140,Mazinaw-Lanark (140),Pulp,Other Softwood,Other Softwood,35.56999969
9854,2000,140,Mazinaw-Lanark (140),Pulp,Oak,Hardwood,0.651000023
9855,2000,140,Mazinaw-Lanark (140),Pulp,Maple,Hardwood,12244.51367
9856,2000,140,Mazinaw-Lanark (140),Pulp,Yellow Birch,Hardwood,74.6740036
9857,2000,140,Mazinaw-Lanark (140),Pulp,Oak,Hardwood,1274.953003
9858,2000,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,2333.655029
9859,2000,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,79.30899811
9860,2000,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,1260.266968
9861,2000,140,Mazinaw-Lanark (140),Pulp,White Birch,Poplar/Birch,1490.797974
9862,2000,140,Mazinaw-Lanark (140),Pulp,Poplar,Poplar/Birch,9617.959961
9863,2000,140,Mazinaw-Lanark (140),Sawmill,Spruce,SPF,23.73699951
9864,2000,140,Mazinaw-Lanark (140),Sawmill,Spruce,SPF,450.256012
9865,2000,140,Mazinaw-Lanark (140),Sawmill,Balsam Fir,SPF,445.5
9866,2000,140,Mazinaw-Lanark (140),Sawmill,Other Softwood,Other Softwood,737.3989868
9867,2000,140,Mazinaw-Lanark (140),Sawmill,Other Softwood,Other Softwood,50.31999969
9868,2000,140,Mazinaw-Lanark (140),Sawmill,Maple,Hardwood,3068.884033
9869,2000,140,Mazinaw-Lanark (140),Sawmill,Yellow Birch,Hardwood,133.9889984
9870,2000,140,Mazinaw-Lanark (140),Sawmill,Oak,Hardwood,2580.678955
9871,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,660.5939941
9872,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,355.2860107
9873,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,2.657000065
9874,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,2065.165039
9875,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,4.331999779
9876,2000,140,Mazinaw-Lanark (140),Sawmill,Maple,Hardwood,1665.093018
9877,2000,140,Mazinaw-Lanark (140),Sawmill,Yellow Birch,Hardwood,82.23799896
9878,2000,140,Mazinaw-Lanark (140),Sawmill,Oak,Hardwood,1438.47998
9879,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,214.7050018
9880,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,248.2799988
9881,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,0.469000012
9882,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,1323.043945
9883,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,0.272000015
9884,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,0.079000004
9885,2000,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,8.131999969
9886,2000,140,Mazinaw-Lanark (140),Sawmill,White Birch,Poplar/Birch,1520.956055
9887,2000,140,Mazinaw-Lanark (140),Sawmill,Poplar,Poplar/Birch,6726.173828
9888,2000,140,Mazinaw-Lanark (140),Sawmill,White Pine,Red/White Pine,10149.12402
9889,2000,140,Mazinaw-Lanark (140),Sawmill,Red Pine,Red/White Pine,1930.69397
9890,2000,140,Mazinaw-Lanark (140),Sawmill,White Pine,Red/White Pine,2172.188965
9891,2000,140,Mazinaw-Lanark (140),Sawmill,Red Pine,Red/White Pine,508.7579956
9892,2000,140,Mazinaw-Lanark (140),Veneer,Maple,Hardwood,115.3450012
9893,2000,140,Mazinaw-Lanark (140),Veneer,Yellow Birch,Hardwood,12.86699963
9894,2000,140,Mazinaw-Lanark (140),Veneer,Oak,Hardwood,134.2169952
9895,2000,140,Mazinaw-Lanark (140),Veneer,Other Hardwood,Hardwood,41.09000015
9896,2000,140,Mazinaw-Lanark (140),Veneer,Maple,Hardwood,1.57099998
9897,2000,140,Mazinaw-Lanark (140),Veneer,Yellow Birch,Hardwood,0.574000001
9898,2000,140,Mazinaw-Lanark (140),Veneer,Oak,Hardwood,8.465999603
9899,2000,140,Mazinaw-Lanark (140),Veneer,White Birch,Poplar/Birch,51.87099838
9900,2000,175,Caribou (175),Composite,White Birch,Poplar/Birch,289.4960022
9901,2000,175,Caribou (175),Composite,Poplar,Poplar/Birch,7084.918945
9902,2000,175,Caribou (175),Fuelwood,Jack Pine,SPF,32
9903,2000,175,Caribou (175),Fuelwood,Spruce,SPF,128
9904,2000,175,Caribou (175),Fuelwood,Poplar,Poplar/Birch,40
9905,2000,175,Caribou (175),Other,Jack Pine,SPF,1.274999976
9906,2000,175,Caribou (175),Other,Spruce,SPF,5.619999886
9907,2000,175,Caribou (175),Other,Other Softwood,Other Softwood,9.755000114
9908,2000,175,Caribou (175),Other,White Birch,Poplar/Birch,18.45499992
9909,2000,175,Caribou (175),Other,Poplar,Poplar/Birch,6.012000084
9910,2000,175,Caribou (175),Paper,Jack Pine,SPF,7515.961914
9911,2000,175,Caribou (175),Paper,Spruce,SPF,51733.67188
9912,2000,175,Caribou (175),Paper,Balsam Fir,SPF,1579.17395
9913,2000,175,Caribou (175),Paper,Other Softwood,Other Softwood,160.5919952
9914,2000,175,Caribou (175),Paper,White Birch,Poplar/Birch,492.9719849
9915,2000,175,Caribou (175),Paper,Poplar,Poplar/Birch,17357.50195
9916,2000,175,Caribou (175),Pulp,Jack Pine,SPF,4880.775879
9917,2000,175,Caribou (175),Pulp,Spruce,SPF,32308.61523
9918,2000,175,Caribou (175),Pulp,Balsam Fir,SPF,1314.584961
9919,2000,175,Caribou (175),Pulp,Other Softwood,Other Softwood,126.0670013
9920,2000,175,Caribou (175),Pulp,Other Softwood,Other Softwood,4.93900013
9921,2000,175,Caribou (175),Pulp,White Birch,Poplar/Birch,-665.9500122
9922,2000,175,Caribou (175),Pulp,Poplar,Poplar/Birch,3357.427002
9923,2000,175,Caribou (175),Sawmill,Jack Pine,SPF,98446.89063
9924,2000,175,Caribou (175),Sawmill,Spruce,SPF,252422.625
9925,2000,175,Caribou (175),Sawmill,Balsam Fir,SPF,3891.656006
9926,2000,175,Caribou (175),Sawmill,Other Softwood,Other Softwood,794.5300293
9927,2000,175,Caribou (175),Sawmill,Other Softwood,Other Softwood,30.3409996
9928,2000,175,Caribou (175),Sawmill,White Birch,Poplar/Birch,-382.0610046
9929,2000,175,Caribou (175),Sawmill,Poplar,Poplar/Birch,-323.2609863
9930,2000,177,Dog River-Matawin (177),Composite,White Birch,Poplar/Birch,395.3510132
9931,2000,177,Dog River-Matawin (177),Composite,Poplar,Poplar/Birch,19850.14453
9932,2000,177,Dog River-Matawin (177),Fuelwood,White Birch,Poplar/Birch,741.6300049
9933,2000,177,Dog River-Matawin (177),Other,Jack Pine,SPF,4.243999958
9934,2000,177,Dog River-Matawin (177),Other,Spruce,SPF,37.42100143
9935,2000,177,Dog River-Matawin (177),Other,Balsam Fir,SPF,0.416999996
9936,2000,177,Dog River-Matawin (177),Other,White Birch,Poplar/Birch,0.656000018
9937,2000,177,Dog River-Matawin (177),Paper,Jack Pine,SPF,57080.00781
9938,2000,177,Dog River-Matawin (177),Paper,Spruce,SPF,148973.8438
9939,2000,177,Dog River-Matawin (177),Paper,Balsam Fir,SPF,23032.23242
9940,2000,177,Dog River-Matawin (177),Paper,Poplar,Poplar/Birch,5585.955078
9941,2000,177,Dog River-Matawin (177),Pulp,Jack Pine,SPF,133280.2344
9942,2000,177,Dog River-Matawin (177),Pulp,Spruce,SPF,183290.8438
9943,2000,177,Dog River-Matawin (177),Pulp,Balsam Fir,SPF,38910.54688
9944,2000,177,Dog River-Matawin (177),Pulp,Other Softwood,Other Softwood,634.0960083
9945,2000,177,Dog River-Matawin (177),Pulp,Other Softwood,Other Softwood,540.6719971
9946,2000,177,Dog River-Matawin (177),Pulp,White Birch,Poplar/Birch,20102.33203
9947,2000,177,Dog River-Matawin (177),Pulp,Poplar,Poplar/Birch,234904.7031
9948,2000,177,Dog River-Matawin (177),Pulp,White Pine,Red/White Pine,105.7320023
9949,2000,177,Dog River-Matawin (177),Pulp,Red Pine,Red/White Pine,1.258000016
9950,2000,177,Dog River-Matawin (177),Pulp,White Pine,Red/White Pine,5.56400013
9951,2000,177,Dog River-Matawin (177),Pulp,Red Pine,Red/White Pine,0.314999998
9952,2000,177,Dog River-Matawin (177),Sawmill,Jack Pine,SPF,427418.7813
9953,2000,177,Dog River-Matawin (177),Sawmill,Spruce,SPF,173503.2031
9954,2000,177,Dog River-Matawin (177),Sawmill,Balsam Fir,SPF,11043.47363
9955,2000,177,Dog River-Matawin (177),Sawmill,Other Softwood,Other Softwood,2128.986084
9956,2000,177,Dog River-Matawin (177),Sawmill,Other Softwood,Other Softwood,3412.004883
9957,2000,177,Dog River-Matawin (177),Sawmill,White Birch,Poplar/Birch,11701.88867
9958,2000,177,Dog River-Matawin (177),Sawmill,Poplar,Poplar/Birch,95791.92969
9959,2000,177,Dog River-Matawin (177),Sawmill,White Pine,Red/White Pine,821.3029785
9960,2000,177,Dog River-Matawin (177),Sawmill,Red Pine,Red/White Pine,7.729000092
9961,2000,177,Dog River-Matawin (177),Sawmill,White Pine,Red/White Pine,44.02899933
9962,2000,177,Dog River-Matawin (177),Sawmill,Red Pine,Red/White Pine,1.932000041
9963,2000,177,Dog River-Matawin (177),Veneer,White Birch,Poplar/Birch,91.96700287
9964,2000,177,Dog River-Matawin (177),Veneer,Poplar,Poplar/Birch,6770.096191
9965,2000,210,Spanish (210),Composite,White Birch,Poplar/Birch,4099.49707
9966,2000,210,Spanish (210),Composite,Poplar,Poplar/Birch,240413.4063
9967,2000,210,Spanish (210),Fuelwood,Maple,Hardwood,6.385000229
9968,2000,210,Spanish (210),Fuelwood,White Birch,Poplar/Birch,264.7449951
9969,2000,210,Spanish (210),Fuelwood,White Pine,Red/White Pine,28
9970,2000,210,Spanish (210),Other,Jack Pine,SPF,25
9971,2000,210,Spanish (210),Other,Spruce,SPF,25
9972,2000,210,Spanish (210),Other,Poplar,Poplar/Birch,5
9973,2000,210,Spanish (210),Sawmill,Jack Pine,SPF,218152.0938
9974,2000,210,Spanish (210),Sawmill,Spruce,SPF,122710.7031
9975,2000,210,Spanish (210),Sawmill,Balsam Fir,SPF,8457.522461
9976,2000,210,Spanish (210),Sawmill,Other Softwood,Other Softwood,124.4980011
9977,2000,210,Spanish (210),Sawmill,Maple,Hardwood,130.0500031
9978,2000,210,Spanish (210),Sawmill,Yellow Birch,Hardwood,3.595000029
9979,2000,210,Spanish (210),Sawmill,Maple,Hardwood,34.91400146
9980,2000,210,Spanish (210),Sawmill,Yellow Birch,Hardwood,2.723999977
9981,2000,210,Spanish (210),Sawmill,White Birch,Poplar/Birch,150.4799957
9982,2000,210,Spanish (210),Sawmill,White Pine,Red/White Pine,951.1469727
9983,2000,210,Spanish (210),Sawmill,Red Pine,Red/White Pine,39.85499954
9984,2000,210,Spanish (210),Sawmill,White Pine,Red/White Pine,170.5500031
9985,2000,210,Spanish (210),Sawmill,Red Pine,Red/White Pine,20.31900024
9986,2000,210,Spanish (210),Veneer,Yellow Birch,Hardwood,2.000999928
9987,2000,210,Spanish (210),Veneer,White Birch,Poplar/Birch,109.2829971
9988,2000,210,Spanish (210),Veneer,Poplar,Poplar/Birch,31311.15039
9989,2000,220,Bancroft-Minden (220),Composite,Jack Pine,SPF,243.2429962
9990,2000,220,Bancroft-Minden (220),Composite,Spruce,SPF,84.11199951
9991,2000,220,Bancroft-Minden (220),Composite,Balsam Fir,SPF,107.5019989
9992,2000,220,Bancroft-Minden (220),Composite,Other Softwood,Other Softwood,131.1849976
9993,2000,220,Bancroft-Minden (220),Composite,Other Softwood,Other Softwood,3.542999983
9994,2000,220,Bancroft-Minden (220),Composite,Maple,Hardwood,117.6839981
